raw_url	canonical_id_or_url	date_checked	decision	reason
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-ch-1-sdb-montreal-1-775-mo/1739018706	kijiji:1739018706	2026-07-16	rejected	Detail page address 368 Rue Willibrord Montreal H4G 2T7 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/lease-transfer:-spacious-bright-3-bedroom-5-in-ville-emard/1739327373	kijiji:1739327373	2026-07-16	rejected	Detail page rental location is H4E 0A1 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/lasalle-4-1-2-for-rent-a-louer/1739387853	kijiji:1739387853	2026-07-16	unresolved	Duplicate of existing unresolved row in docs
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-4-1-2-2-chambres-6-electros-neufs-parking-metro-5min/1739416704	kijiji:1739416704	2026-07-16	rejected	Detail page shows 800 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/metro-monk-fully-furnished-ideal-for-students/1739563198	kijiji:1739563198	2026-07-16	rejected	Card-level reject: 800 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-et-demi-dans-verdun-inclus-4-electromenagers-disponible/1739893613	kijiji:1739893613	2026-07-16	rejected	Card-level reject: 875 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-4-lumineux-a-louer-4e-avenue-verdun-libre-le-1er-aout/1740272484	kijiji:1740272484	2026-07-16	rejected	Detail page shows 800 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-a-louer-4e-avenue-verdun-libre-le-1er-aout-2026/1740273187	kijiji:1740273187	2026-07-16	rejected	Detail page shows 800 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-5-condo-appartement-a-louer-lasalle-montreal-9431/1740349751	kijiji:1740349751	2026-07-16	rejected	Card-level reject: 800 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-renove-au-sou-sol-4-1-2-apartment-renovated-for-rent/1740367240	kijiji:1740367240	2026-07-16	rejected	Card-level reject: below-grade wording on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-a-lasalle-2-chambres-bureau-dispo-maintenant/1740367281	kijiji:1740367281	2026-07-16	accepted	Duplicate of existing accepted row in docs
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/upper-duplex-5-1-2/1740370814	kijiji:1740370814	2026-07-16	rejected	Detail page rental location is H8R 2K9 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-apartments-for-rent-in-lasalle/1740380503	kijiji:1740380503	2026-07-16	rejected	Card-level reject: 750 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-louer-magnifique-5-pres-des-metros-a-ville-emard/1740385864	kijiji:1740385864	2026-07-16	rejected	Detail page location Montreal H4E 3B7 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-apartment-in-verdun-july-30/1740393282	kijiji:1740393282	2026-07-16	rejected	Card-level reject: 700 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-a-louer-a-montreal-sur-la-rue-jacques-hertel/1740393649	kijiji:1740393649	2026-07-16	rejected	Card address 2747 Rue Jacques-Hertel H4E 1S6 wrong postal prefix, also under 900 sqft
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-for-rent-in-lasalle-near-jean-coutu/1740412923	kijiji:1740412923	2026-07-16	rejected	Detail page rental location is H8R wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-4-1-2-a-louer-a-lasalle/1740412943	kijiji:1740412943	2026-07-16	accepted	Duplicate of existing accepted row in docs
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/small-41-2-for-rent/1740413396	kijiji:1740413396	2026-07-16	rejected	Card-level reject: 450 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/newly-renovated-4-1-2-beside-lasalle-metro-verdun/1740414476	kijiji:1740414476	2026-07-16	rejected	Detail page shows 825 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-au-2e-etage-a-verdun/1740451609	kijiji:1740451609	2026-07-16	rejected	Detail page rental location is H4G 2N9 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beautiful-2-bedroom-apartment-for-rent-lasalle-included/1740451977	kijiji:1740451977	2026-07-16	rejected	Detail page rental location is H8R 1Y6 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/51-2-renove-avec-thermopompte-et-stationnement-verdun/1740477905	kijiji:1740477905	2026-07-16	rejected	Detail page shows 850 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/newly-renovated-2-beds-apt-for-rent-in-lasalle-available-now/1740482422	kijiji:1740482422	2026-07-16	rejected	Card-level reject: 740 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-beds-1-bath-apartment-lease-transfer/1740486409	kijiji:1740486409	2026-07-16	rejected	Detail page rental location is H4E 2Y8 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-sud-ouest-metro-angrignon-et-monk-pres-verdun/1740538355	kijiji:1740538355	2026-07-16	rejected	Detail page shows 899 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-renove-3-chambres-metro-angrignon-electros-inc-1950/1740573154	kijiji:1740573154	2026-07-16	rejected	Detail page rental location is H4E wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/300-move-in-bonus-modern-2br-apartment-1-650-aug-1-ne/1740579193	kijiji:1740579193	2026-07-16	rejected	Card-level reject: 760 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/renover-appartement-lumineux-3-chambres-verdun/1740600830	kijiji:1740600830	2026-07-16	rejected	Detail page rental location is H4G 1V2 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/41-2-a-louer-a-lachine/1740607684	kijiji:1740607684	2026-07-16	rejected	Detail page address 106 Rue Richmond Lachine H8R 1G9 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/renovated-2-bedroom-with-all-appliances/1740624590	kijiji:1740624590	2026-07-16	rejected	Card-level reject: 800 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/clean-bright-4-apartment-for-rent-le-sud-ouest-1-295-month/1740626661	kijiji:1740626661	2026-07-16	rejected	Card-level reject: 750 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/vida-condos-locatifs-modernes-4-1-2-a-lasalle/1740636853	kijiji:1740636853	2026-07-16	rejected	Detail page address 1011 blvd Shevchenko LaSalle H8N 0H2 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/newly-renovated-2-bedrooms-apartment-for-rent-in-lasalle-august/1740637408	kijiji:1740637408	2026-07-16	rejected	Card-level reject: 786 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/modern-4-fully-renovated-move-in-ready/1740642445	kijiji:1740642445	2026-07-16	rejected	Card-level reject: 875 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/lasalle:-large-renovated-5-1-2-in-a-5-plex-for-july-aug-sept/1740653349	kijiji:1740653349	2026-07-16	rejected	Detail page describes unit as semi-basement
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-grand-4-a-verdun-1-830-mois/1740655583	kijiji:1740655583	2026-07-16	rejected	Detail page rental location is H4G 2Y2 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-superbe-4-1er-etage-cour-stationnement-pres-metro/1740661096	kijiji:1740661096	2026-07-16	rejected	Detail page shows 850 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-lasalle-4-5-enhaut-tranquille-aug-ou-sept/1740663088	kijiji:1740663088	2026-07-16	rejected	Detail page rental location is H8N 1K4 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-libre-pour-le-1er-sep-lasalle-pres-du-fleuve-et-pont-me/1740663492	kijiji:1740663492	2026-07-16	rejected	Detail page rental location is H8R 3G1 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-great-location-very-nice-5/1740664094	kijiji:1740664094	2026-07-16	rejected	Detail page shows 800 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-proche-de-tout-2cac-h4g2w2/1740665133	kijiji:1740665133	2026-07-16	rejected	Detail page shows 850 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-beds-1-bath-apartment-h4e-monk-metro/1740665794	kijiji:1740665794	2026-07-16	rejected	Detail page rental location is H4E 2M7 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-et-demi-a-louer/1740666395	kijiji:1740666395	2026-07-16	rejected	Detail page shows 700 sqft, below 900 sqft minimum
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-louer-3-cac-1-sdb-metro-monk/1740667413	kijiji:1740667413	2026-07-16	rejected	Detail page rental location is H4E 2W2 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-bedroom-condo-st-henri/1740669920	kijiji:1740669920	2026-07-16	rejected	Card-level reject: 800 sqft on card
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-lasalle-4-5-enhaut-tranquille-aug-ou-sept/1740674937	kijiji:1740674937	2026-07-16	rejected	Detail page location Lasalle H8N 1K4 wrong postal prefix
https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/longueuil-4-1350-month-balcony-2950-mazenod-stree/1740679077	kijiji:1740679077	2026-07-16	rejected	Card states 850 sqft under 900 sqft
https://www.logisquebec.com/appartement-a-louer-lasalle-l345905	logisquebec:/appartement-a-louer-lasalle-l345905	2026-07-16	unresolved	Duplicate of existing unresolved row in docs
https://www.logisquebec.com/appartement-a-louer-lasalle-l241733	logisquebec:l241733	2026-07-16	rejected	Exact address geocoded to H8N 3A2 wrong postal prefix, same building as prior reject l353801
https://www.logisquebec.com/appartement-a-louer-verdun-l276497	logisquebec:l276497	2026-07-16	rejected	Duplicate address of l351620, H3E 1B5 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l287926	logisquebec:l287926	2026-07-16	rejected	Exact address geocoded to H3E 1C9 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l288275	logisquebec:l288275	2026-07-16	rejected	Duplicate address of l337422, H3E 1G1 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l314683	logisquebec:l314683	2026-07-16	rejected	La Verdunoise building matches existing confirmed H4G 1B5 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l315577	logisquebec:l315577	2026-07-16	accepted	Exact address geocoded to H8P 2N9, 2 bedrooms, no basement wording
https://www.logisquebec.com/appartement-a-louer-verdun-l331048	logisquebec:l331048	2026-07-16	rejected	645 Avenue Gordon matches existing confirmed H4G 2R7 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l332551	logisquebec:l332551	2026-07-16	accepted	Card and detail confirm H8P 3K2, 2 bedrooms, 980 sqft, no basement wording
https://www.logisquebec.com/appartement-a-louer-verdun-l334757	logisquebec:l334757	2026-07-16	rejected	Duplicate address of l344264, H3E 1C9 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l335031	logisquebec:l335031	2026-07-16	rejected	Exact address geocoded to H8S 4L9 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l335046	logisquebec:l335046	2026-07-16	rejected	Card states postal H8N 1P4 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l335203	logisquebec:l335203	2026-07-16	rejected	443 4e Avenue matches existing confirmed H4G 2Y3 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l335399	logisquebec:l335399	2026-07-16	rejected	Exact address geocoded to H3E 1H2 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l336332	logisquebec:l336332	2026-07-16	accepted	623 Rue Woodland, treated as same building complex as existing accepted 689 Rue Woodland H4H 1V7 row, not a distinct row
https://www.logisquebec.com/appartement-a-louer-verdun-l337422	logisquebec:l337422	2026-07-16	rejected	520 rue de Gaspe matches existing confirmed H3E 1G1 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l340735	logisquebec:l340735	2026-07-16	rejected	Exact address geocoded to H8N 1T4 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l341073	logisquebec:l341073	2026-07-16	unresolved	Detail page checked but no postal code or exact street address disclosed
https://www.logisquebec.com/appartement-a-louer-verdun-l344264	logisquebec:l344264	2026-07-16	rejected	300 rue Elgar matches existing confirmed H3E 1C9 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l345659	logisquebec:l345659	2026-07-16	rejected	Exact address geocoded to H8N 0G4 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l347931	logisquebec:l347931	2026-07-16	rejected	Exact address geocoded to H4G 2A8 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l348261	logisquebec:l348261	2026-07-16	rejected	Detail page confirms 880 pi2 under 900 sqft
https://www.logisquebec.com/appartement-a-louer-verdun-l348735	logisquebec:l348735	2026-07-16	rejected	Card states postal H4G 2T6 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l349317	logisquebec:l349317	2026-07-16	rejected	Card states postal H4G 2T6 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l350878	logisquebec:l350878	2026-07-16	rejected	Exact address geocoded to H8N 0G4 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l350924	logisquebec:l350924	2026-07-16	rejected	Detail page confirms 800 pi2 under 900 sqft
https://www.logisquebec.com/appartement-a-louer-verdun-l351619	logisquebec:l351619	2026-07-16	rejected	700 rue de Gaspe matches existing confirmed H3E 1H2 wrong prefix
https://www.logisquebec.com/appartement-a-louer-verdun-l351620	logisquebec:l351620	2026-07-16	rejected	420 rue Abelard matches existing confirmed H3E 1B5 wrong prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l352434	logisquebec:l352434	2026-07-16	rejected	Detail page describes unit as demi-sous-sol
https://www.logisquebec.com/appartement-a-louer-lasalle-l353801	logisquebec:l353801	2026-07-16	rejected	Exact address geocoded to H8N 3A2 wrong postal prefix
https://www.logisquebec.com/appartement-a-louer-lasalle-l353954	logisquebec:l353954	2026-07-16	rejected	Exact address geocoded to H8R 2A5 wrong postal prefix
https://www.padmapper.com/buildings/p1242793/apartments-at-591-av-ash-montreal-qc-h3k-2r5	https://www.padmapper.com/buildings/p1242793/apartments-at-591-av-ash-montreal-qc-h3k-2r5	2026-07-16	rejected	Listing URL postal code H3K 2R5 wrong postal prefix
https://www.padmapper.com/buildings/p1528917/apartments-at-5795-boul-monk-montreal-qc-h4e-3h2	https://www.padmapper.com/buildings/p1528917/apartments-at-5795-boul-monk-montreal-qc-h4e-3h2	2026-07-16	rejected	Listing URL postal code H4E 3H2 wrong postal prefix
https://www.padmapper.com/buildings/p1535682/apartments-at-700-rue-gordon-montreal-qc-h4g-2s1	https://www.padmapper.com/buildings/p1535682/apartments-at-700-rue-gordon-montreal-qc-h4g-2s1	2026-07-16	rejected	Listing URL postal code H4G 2S1 wrong postal prefix
https://www.padmapper.com/buildings/p1551084/univert-lasalle-condos-apartments-at-305-rue-quinlan-montreal-qc-h8r-0e1	https://www.padmapper.com/buildings/p1551084/univert-lasalle-condos-apartments-at-305-rue-quinlan-montreal-qc-h8r-0e1	2026-07-16	rejected	Listing URL postal code H8R 0E1 wrong postal prefix
https://www.padmapper.com/buildings/p1592683/apartments-at-1671-rue-le-caron-montreal-qc-h4e-1k1	https://www.padmapper.com/buildings/p1592683/apartments-at-1671-rue-le-caron-montreal-qc-h4e-1k1	2026-07-16	rejected	Listing URL postal code H4E 1K1 wrong postal prefix
https://www.padmapper.com/buildings/p1601780/apartments-at-368-rue-willibrord-montreal-qc-h4g-2t6	https://www.padmapper.com/buildings/p1601780/apartments-at-368-rue-willibrord-montreal-qc-h4g-2t6	2026-07-16	rejected	Listing URL postal code H4G 2T6 wrong postal prefix
https://www.padmapper.com/buildings/p1601781/apartments-at-2353-rue-springland-montreal-qc-h4e-2g1	https://www.padmapper.com/buildings/p1601781/apartments-at-2353-rue-springland-montreal-qc-h4e-2g1	2026-07-16	rejected	Listing URL postal code H4E 2G1 wrong postal prefix
https://www.padmapper.com/buildings/p1616445/apartments-at-376-rue-willibrord-montreal-qc-h4g-2t6	https://www.padmapper.com/buildings/p1616445/apartments-at-376-rue-willibrord-montreal-qc-h4g-2t6	2026-07-16	rejected	Listing URL postal code H4G 2T6 wrong postal prefix
https://www.padmapper.com/buildings/p1647943/9431-lasalle-apartments-at-9431-boul-lasalle-montreal-qc-h8r-2m8	https://www.padmapper.com/buildings/p1647943/9431-lasalle-apartments-at-9431-boul-lasalle-montreal-qc-h8r-2m8	2026-07-16	rejected	Listing URL postal code H8R 2M8 wrong postal prefix
https://www.padmapper.com/buildings/p244826/sunnybrooke-apartments-at-5460-av-sunnybrooke-cote-saint-luc-qc-h4x-2e3	https://www.padmapper.com/buildings/p244826/sunnybrooke-apartments-at-5460-av-sunnybrooke-cote-saint-luc-qc-h4x-2e3	2026-07-16	rejected	Listing URL postal code H4X 2E3 wrong postal prefix
https://www.padmapper.com/buildings/p252434/hi-rise-4-apartments-at-700-rue-de-gaspe-montreal-qc-h3e-1h2	https://www.padmapper.com/buildings/p252434/hi-rise-4-apartments-at-700-rue-de-gaspe-montreal-qc-h3e-1h2	2026-07-16	rejected	Listing URL postal code H3E 1H2 wrong postal prefix
https://www.padmapper.com/buildings/p252437/ph-2-6-apartments-at-520-rue-de-gaspe-montreal-qc-h3e-1g1	https://www.padmapper.com/buildings/p252437/ph-2-6-apartments-at-520-rue-de-gaspe-montreal-qc-h3e-1g1	2026-07-16	rejected	Listing URL postal code H3E 1G1 wrong postal prefix
https://www.padmapper.com/buildings/p252438/ph-2-3-elevator-apartments-at-300-rue-elgar-montreal-qc-h3e-1c9	https://www.padmapper.com/buildings/p252438/ph-2-3-elevator-apartments-at-300-rue-elgar-montreal-qc-h3e-1c9	2026-07-16	rejected	Listing URL postal code H3E 1C9 wrong postal prefix
https://www.padmapper.com/buildings/p252439/ph-3-3-walk-up-apartments-at-420-rue-abelard-montreal-qc-h3e-1b5	https://www.padmapper.com/buildings/p252439/ph-3-3-walk-up-apartments-at-420-rue-abelard-montreal-qc-h3e-1b5	2026-07-16	rejected	Listing URL postal code H3E 1B5 wrong postal prefix
https://www.padmapper.com/buildings/p539209/apartments-at-645-rue-gordon-montreal-qc-h4g-2r7	https://www.padmapper.com/buildings/p539209/apartments-at-645-rue-gordon-montreal-qc-h4g-2r7	2026-07-16	rejected	Listing URL postal code H4G 2R7 wrong postal prefix
https://www.padmapper.com/buildings/p572401/la-verdunoise-apartments-at-4055-4035-4055-rue-lanouette-montreal-qc-h4g-1b5	https://www.padmapper.com/buildings/p572401/la-verdunoise-apartments-at-4055-4035-4055-rue-lanouette-montreal-qc-h4g-1b5	2026-07-16	rejected	Listing URL postal code H4G 1B5 wrong postal prefix
https://www.padmapper.com/buildings/p666477/areve-appartements-apartments-at-6760-boul-newman-montreal-qc-h8n-0h4	https://www.padmapper.com/buildings/p666477/areve-appartements-apartments-at-6760-boul-newman-montreal-qc-h8n-0h4	2026-07-16	rejected	Listing URL postal code H8N 0H4 wrong postal prefix
https://www.padmapper.com/buildings/p978145/apartments-at-443-4e-avenue-montreal-qc-h4g-2y3	https://www.padmapper.com/buildings/p978145/apartments-at-443-4e-avenue-montreal-qc-h4g-2y3	2026-07-16	rejected	Listing URL postal code H4G 2Y3 wrong postal prefix
https://www.padmapper.com/rentals/18404140p/3-bedroom-1-bath-apartment-at-194-avenue-dupras-montreal-qc-h8r-3s3	https://www.padmapper.com/rentals/18404140p/3-bedroom-1-bath-apartment-at-194-avenue-dupras-montreal-qc-h8r-3s3	2026-07-16	rejected	Listing URL postal code H8R 3S3 wrong postal prefix
https://www.padmapper.com/rentals/28760784p/2-bedroom-1-bath-apartment-at-1743-rue-leprohon-montreal-qc-h4e-1p3	https://www.padmapper.com/rentals/28760784p/2-bedroom-1-bath-apartment-at-1743-rue-leprohon-montreal-qc-h4e-1p3	2026-07-16	rejected	Listing URL postal code H4E 1P3 wrong postal prefix
https://www.padmapper.com/buildings/p1103675/2106-2118-claremont-apartments-at-2112-av-claremont-montreal-qc-h3z-2p8	padmapper:/buildings/p1103675/2106-2118-claremont-apartments-at-2112-av-claremont-montreal-qc-h3z-2p8	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1204158/gardenia-apartments-at-808-2e-avenue-montreal-qc-h8s-0a5	padmapper:/buildings/p1204158/gardenia-apartments-at-808-2e-avenue-montreal-qc-h8s-0a5	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1270072/exal-ndg-apartments-at-7300-rue-saint-jacques-montreal-qc-h4b-0a7	padmapper:/buildings/p1270072/exal-ndg-apartments-at-7300-rue-saint-jacques-montreal-qc-h4b-0a7	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1330734/welcome-to-870-rue-saint-louis-where-historic-charm-meets-modern-living-apartments-at-890-rue-saint-louis-montreal-qc-h8s-2j8	padmapper:/buildings/p1330734/welcome-to-870-rue-saint-louis-where-historic-charm-meets-modern-living-apartments-at-890-rue-saint-louis-montreal-qc-h8s-2j8	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1353602/apartments-at-5-prom-courtney-montreal-west-qc-h4x-1m6	padmapper:/buildings/p1353602/apartments-at-5-prom-courtney-montreal-west-qc-h4x-1m6	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1403156/complexe-celeste-apartments-at-815-rue-gagne-montreal-qc-h8p-0a4	padmapper:/buildings/p1403156/complexe-celeste-apartments-at-815-rue-gagne-montreal-qc-h8p-0a4	2026-07-16	accepted	Duplicate of existing accepted row in docs
https://www.padmapper.com/buildings/p1616790/apartments-at-7211-avenue-fielding-montreal-qc-h4v-1r4	padmapper:/buildings/p1616790/apartments-at-7211-avenue-fielding-montreal-qc-h4v-1r4	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p1616791/apartments-at-7241-avenue-fielding-montreal-qc-h4v-1r4	padmapper:/buildings/p1616791/apartments-at-7241-avenue-fielding-montreal-qc-h4v-1r4	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p365488/apartments-at-4560-rue-sainte-catherine-o-westmount-qc-h3z-1s2	padmapper:/buildings/p365488/apartments-at-4560-rue-sainte-catherine-o-westmount-qc-h3z-1s2	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p373503/apartments-at-2054-av-claremont-montreal-qc-h3z-2p8	padmapper:/buildings/p373503/apartments-at-2054-av-claremont-montreal-qc-h3z-2p8	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p457909/apartments-at-2235-av-prud'homme-montreal-qc-h4a-3h3	padmapper:/buildings/p457909/apartments-at-2235-av-prud'homme-montreal-qc-h4a-3h3	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p462418/apartments-at-418-av-claremont-westmount-qc-h3y-2n2	padmapper:/buildings/p462418/apartments-at-418-av-claremont-westmount-qc-h3y-2n2	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/buildings/p543923/chateau-maisonneuve-apartments-at-4998-boul-de-maisonneuve-o-westmount-qc-h3z-1n2	padmapper:/buildings/p543923/chateau-maisonneuve-apartments-at-4998-boul-de-maisonneuve-o-westmount-qc-h3z-1n2	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.padmapper.com/rentals/28386023p/3-bedroom-1-bath-apartment-at-495-rue-provost-montreal-qc-h8s-1l9	padmapper:/rentals/28386023p/3-bedroom-1-bath-apartment-at-495-rue-provost-montreal-qc-h8s-1l9	2026-07-16	rejected	Card-level reject: wrong area named on card
https://www.rentcafe.com/apartments/qc/lasalle/satori-condominium/default.aspx	https://www.rentcafe.com/apartments/qc/lasalle/satori-condominium/default.aspx	2026-07-16	rejected	Detail page postal code H8N 3G2 is outside H4H/H8P
https://www.rentcafe.com/apartments/qc/montr%C3%A9al/6161-boulevard-lasalle/default.aspx	https://www.rentcafe.com/apartments/qc/montr%C3%A9al/6161-boulevard-lasalle/default.aspx	2026-07-16	rejected	Detail page shows 2-bedroom floor plan under 900 sqft
https://www.rentcafe.com/apartments/qc/boisbriand/la-voile-boisbriand/default.aspx	rentcafe:/apartments/qc/boisbriand/la-voile-boisbriand/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix J7H on card
https://www.rentcafe.com/apartments/qc/brossard/7350-avenue-tisserand/default.aspx	rentcafe:/apartments/qc/brossard/7350-avenue-tisserand/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix J4W on card
https://www.rentcafe.com/apartments/qc/brossard/le-saint-laurent-apartments/default.aspx	rentcafe:/apartments/qc/brossard/le-saint-laurent-apartments/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix J4X on card
https://www.rentcafe.com/apartments/qc/cote-st-luc/place-kingsley/default.aspx	rentcafe:/apartments/qc/cote-st-luc/place-kingsley/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H4W on card
https://www.rentcafe.com/apartments/qc/lachine/gardenia-a1/default.aspx	rentcafe:/apartments/qc/lachine/gardenia-a1/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H8S on card
https://www.rentcafe.com/apartments/qc/lasalle/armco-immobilier/default.aspx	rentcafe:/apartments/qc/lasalle/armco-immobilier/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H8N on card
https://www.rentcafe.com/apartments/qc/laval/equinoxe-levesque/default.aspx	rentcafe:/apartments/qc/laval/equinoxe-levesque/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H7V on card
https://www.rentcafe.com/apartments/qc/montr%C3%A9al/1125-rue-galt/default.aspx	rentcafe:/apartments/qc/montr%c3%a9al/1125-rue-galt/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H4G on card
https://www.rentcafe.com/apartments/qc/montr%C3%A9al/335-347-fleury-o/default.aspx	rentcafe:/apartments/qc/montr%c3%a9al/335-347-fleury-o/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H3L on card
https://www.rentcafe.com/apartments/qc/montr%C3%A9al/5275-avenue-randall/default.aspx	rentcafe:/apartments/qc/montr%c3%a9al/5275-avenue-randall/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H4V on card
https://www.rentcafe.com/apartments/qc/montreal-nord/6325-blvd-maurice-duplessis/default.aspx	rentcafe:/apartments/qc/montreal-nord/6325-blvd-maurice-duplessis/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H1G on card
https://www.rentcafe.com/apartments/qc/montreal/3655-papineau/default.aspx	rentcafe:/apartments/qc/montreal/3655-papineau/default.aspx	2026-07-16	rejected	Card-level reject: wrong postal prefix H2K on card
